,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,EvoChain,can_hatch,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary,is_fire_type,is_water_type,is_grass_type,is_electric_type,is_ground_type,is_bug_type,is_normal_type,is_ice_type,is_flying_type,is_poison_type,is_fighting_type,is_rock_type,is_steel_type,is_fairy_type,is_dark_type,is_ghost_type,is_dragon_type,is_psychic_type,pure_type
711,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69,5120,70,304,190,Ice Chunk Pokémon,85,1000000,1,55,Kachikohruカチコール,Bergmite,358,True,50.0,712,32,35,28,99.5,6,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
712,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117,5120,70,514,55,Iceberg Pokémon,184,1000000,2,95,Crebaseクレベース,Avalugg,358,False,50.0,713,44,46,28,505,6,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
713,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30,5120,70,245,190,Sound Wave Pokémon,35,1000000,0.5,40,Onbatオンバット,Noibat,359,True,50.0,714,45,40,55,8,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
714,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70,5120,70,535,45,Sound Wave Pokémon,80,1000000,1.5,85,Onvernオンバーン,Noivern,359,False,50.0,715,97,80,123,85,6,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
715,['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131,30720,0,680,45,Life Pokémon,95,1250000,3,126,Xerneasゼルネアス,Xerneas,360,False,,716,131,98,99,215,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
716,['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131,30720,0,680,45,Destruction Pokémon,95,1250000,5.8,126,Yveltalイベルタル,Yveltal,361,False,,717,131,98,99,203,6,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
717,"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100,30720,0,708,3,Order Pokémon,121,1250000,5,216,Zygarde (10% Forme)ジガルデ,Zygarde,362,False,,718,91,95,85,284.6,6,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
718,['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160,6400,70,700,3,Jewel Pokémon,110,1250000,0.7,50,Diancieディアンシー,Diancie,363,False,,719,160,110,110,8.8,6,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
719,['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160,30720,100,680,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60,1250000,0.5/6.5,80,Hoopa (imashimerareshi Hoopa)フーパ,Hoopa,364,False,,720,170,130,80,9.0/490.0,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
720,['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110,30720,100,600,3,Steam Pokémon,120,1250000,1.7,80,Volcanionボルケニオン,Volcanion,365,False,,721,130,90,70,195,6,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
721,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55,3840,70,320,45,Grass Quill Pokémon,55,1059860,0.3,68,Mokurohモクロー,Rowlet,366,True,88.1,722,50,50,42,1.5,7,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
722,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75,3840,70,420,45,Blade Quill Pokémon,75,1059860,0.7,78,Fukuthrowフクスロー,Dartrix,366,False,88.1,723,70,70,52,16,7,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
723,"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107,3840,70,530,45,Arrow Quill Pokémon,75,1059860,1.6,78,Junaiperジュナイパー,Decidueye,366,False,88.1,724,100,100,70,36.6,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
724,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65,3840,70,320,45,Fire Cat Pokémon,40,1059860,0.4,45,Nyabbyニャビー,Litten,367,True,88.1,725,60,40,70,4.3,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
725,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85,3840,70,420,45,Fire Cat Pokémon,50,1059860,0.7,65,Nyaheatニャヒート,Torracat,367,False,88.1,726,80,50,90,25,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
726,"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115,3840,70,530,45,Heel Pokémon,90,1059860,1.8,95,Gaogaenガオガエン,Incineroar,367,False,88.1,727,80,90,60,83,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
727,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54,3840,70,320,45,Sea Lion Pokémon,54,1059860,0.4,50,Ashimariアシマリ,Popplio,368,True,88.1,728,66,56,40,7.5,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
728,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,3840,70,420,45,Pop Star Pokémon,69,1059860,0.6,60,Osyamariオシャマリ,Brionne,368,False,88.1,729,91,81,50,17.5,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
729,"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74,3840,70,530,45,Soloist Pokémon,74,1059860,1.8,80,Ashireneアシレーヌ,Primarina,368,False,88.1,730,126,116,60,44,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
730,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,265,255,Woodpecker Pokémon,30,1000000,0.3,35,Tsutsukeraツツケラ,Pikipek,369,True,50.0,731,30,30,65,1.2,7,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
731,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,355,120,Bugle Beak Pokémon,50,1000000,0.6,55,Kerarappaケララッパ,Trumbeak,369,False,50.0,732,40,50,75,14.8,7,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
732,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120,3840,70,485,45,Cannon Pokémon,75,1000000,1.1,80,Dodekabashiドデカバシ,Toucannon,369,False,50.0,733,75,75,60,26,7,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
733,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,253,255,Loitering Pokémon,30,1000000,0.4,48,Youngooseヤングース,Yungoos,370,True,50.0,734,30,30,45,6,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
734,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,70,418,127,Stakeout Pokémon,60,1000000,0.7,88,Dekagooseデカグース,Gumshoos,370,False,50.0,735,55,60,45,14.2,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
735,['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62,3840,70,300,255,Larva Pokémon,45,1000000,0.4,47,Agojimushiアゴジムシ,Grubbin,371,True,50.0,736,55,45,46,4.4,7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
736,['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82,3840,70,400,120,Battery Pokémon,95,1000000,0.5,57,Dendimushiデンヂムシ,Charjabug,371,False,50.0,737,55,75,36,10.5,7,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
737,['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70,3840,70,500,45,Stag Beetle Pokémon,90,1000000,1.5,77,Kuwagannonクワガノン,Vikavolt,371,False,50.0,738,145,75,43,45,7,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
738,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,5120,70,338,225,Boxing Pokémon,57,1000000,0.6,47,Makenkaniマケンカニ,Crabrawler,372,True,50.0,739,42,47,63,7,7,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
739,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132,5120,70,478,60,Woolly Crab Pokémon,77,1000000,1.7,97,Kekenkaniケケンカニ,Crabominable,372,False,50.0,740,62,67,43,180,7,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
740,['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70,5120,70,476,45,Dancing Pokémon,70,1000000,0.6,75,Odoridori (pachipachi Style)オドリドリ,Oricorio,373,True,24.6,741,98,70,93,3.4,7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
741,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45,5120,70,304,190,Bee Fly Pokémon,40,1000000,0.1,40,Abulyアブリー,Cutiefly,374,True,50.0,742,55,40,84,0.2,7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
742,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55,5120,70,464,75,Bee Fly Pokémon,60,1000000,0.2,60,Aburibbonアブリボン,Ribombee,374,False,50.0,743,95,70,124,0.5,7,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
743,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65,3840,70,280,190,Puppy Pokémon,40,1000000,0.5,45,Iwankoイワンコ,Rockruff,375,True,50.0,744,30,40,60,9.2,7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
744,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115,3840,70,487,90,Wolf Pokémon,75,1000000,0.8/1.1/0.8,85,Lugarugan (mahiru No Sugata)ルガルガン,Lycanroc,375,False,50.0,745,55,75,82,25,7,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
745,['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140,3840,70,620,60,Small Fry Pokémon,130,800000,0.2,45,Yowashi (tandoku No Sugata)ヨワシ,Wishiwashi,376,True,50.0,746,140,135,30,0.3,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
746,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,53,5120,70,305,190,Brutal Star Pokémon,62,1000000,0.4,50,Hidoideヒドイデ,Mareanie,377,True,50.0,747,43,52,45,8,7,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
747,"['Merciless', 'Limber', 'Regenerator']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,63,5120,70,495,75,Brutal Star Pokémon,152,1000000,0.7,50,Dohidoideドヒドイデ,Toxapex,377,False,50.0,748,53,142,35,14.5,7,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
748,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,100,5120,70,385,190,Donkey Pokémon,70,1000000,1,70,Dorobankoドロバンコ,Mudbray,378,True,50.0,749,45,55,45,110,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
749,"['Own Tempo', 'Stamina', 'Inner Focus']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,125,5120,70,500,60,Draft Horse Pokémon,100,1000000,2.5,100,Banbadoroバンバドロ,Mudsdale,378,False,50.0,750,55,85,35,920,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
750,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,40,3840,70,269,200,Water Bubble Pokémon,52,1000000,0.3,38,Shizukumoシズクモ,Dewpider,379,True,50.0,751,40,72,27,4,7,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
751,"['Water Bubble', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,70,3840,70,454,100,Water Bubble Pokémon,92,1000000,1.8,68,Onishizukumoオニシズクモ,Araquanid,379,False,50.0,752,50,132,42,82,7,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
752,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,55,5120,70,250,190,Sickle Grass Pokémon,35,1000000,0.3,40,Karikiriカリキリ,Fomantis,380,True,50.0,753,50,35,35,1.5,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
753,"['Leaf Guard', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,105,5120,70,480,75,Bloom Sickle Pokémon,90,1000000,0.9,70,Lalantesラランテス,Lurantis,380,False,50.0,754,80,90,45,18.5,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
754,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,35,5120,70,285,190,Illuminating Pokémon,55,1000000,0.2,40,Nemasyuネマシュ,Morelull,381,True,50.0,755,65,75,15,1.5,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
755,"['Illuminate', 'Effect Spore', 'Rain Dish']",1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,45,5120,70,405,75,Illuminating Pokémon,80,1000000,1,60,Mashadeマシェード,Shiinotic,381,False,50.0,756,90,100,30,11.5,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
756,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,44,5120,70,320,120,Toxic Lizard Pokémon,40,1000000,0.6,48,Yatoumoriヤトウモリ,Salandit,382,True,88.1,757,71,40,77,4.8,7,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
757,"['Corrosion', 'Oblivious']",0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,64,5120,70,480,45,Toxic Lizard Pokémon,60,1000000,1.2,68,Ennewtエンニュート,Salazzle,382,False,0.0,758,111,60,117,22.2,7,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
758,"['Fluffy', 'Klutz', 'Cute Charm']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,75,3840,70,340,140,Flailing Pokémon,50,1000000,0.5,70,Nuikogumaヌイコグマ,Stufful,383,True,50.0,759,45,50,50,6.8,7,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
759,"['Fluffy', 'Klutz', 'Unnerve']",0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,3840,70,500,70,Strong Arm Pokémon,80,1000000,2.1,120,Kiterugumaキテルグマ,Bewear,383,False,50.0,760,55,60,60,135,7,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
760,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,30,5120,70,210,235,Fruit Pokémon,38,1059860,0.3,42,Amakajiアマカジ,Bounsweet,384,True,0.0,761,30,38,32,3.2,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
761,"['Leaf Guard', 'Oblivious', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,5120,70,290,120,Fruit Pokémon,48,1059860,0.7,52,Amamaikoアママイコ,Steenee,384,False,0.0,762,40,48,62,8.2,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
762,"['Leaf Guard', 'Queenly Majesty', 'Sweet Veil']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,120,5120,70,510,45,Fruit Pokémon,98,1059860,1.2,72,Amajoアマージョ,Tsareena,384,False,0.0,763,50,98,72,21.4,7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
763,"['Flower Veil', 'Triage', 'Natural Cure']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,5120,70,485,60,Posy Picker Pokémon,90,800000,0.1,51,Cuwawaキュワワー,Comfey,385,True,24.6,764,82,110,100,0.3,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
764,"['Inner Focus', 'Telepathy', 'Symbiosis']",2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,60,5120,70,490,45,Sage Pokémon,80,1250000,1.5,90,Yareyuutanヤレユータン,Oranguru,386,True,50.0,765,90,110,60,76,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
765,"['Receiver', 'Defiant']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120,5120,70,490,45,Teamwork Pokémon,90,1250000,2,100,Nagetukesaruナゲツケサル,Passimian,387,True,50.0,766,40,60,80,82.8,7,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
766,['Wimp Out'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,35,5120,70,230,90,Turn Tail Pokémon,40,1000000,0.5,25,Kosokumushiコソクムシ,Wimpod,388,True,50.0,767,20,30,80,12,7,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
767,['Emergency Exit'],1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,125,5120,70,530,45,Hard Scale Pokémon,140,1000000,2,75,Gusokumushaグソクムシャ,Golisopod,388,False,50.0,768,60,90,40,108,7,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
768,"['Water Compaction', 'Sand Veil']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,55,3840,70,320,140,Sand Heap Pokémon,80,1000000,0.5,55,Sunabaスナバァ,Sandygast,389,True,50.0,769,70,45,15,70,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
769,"['Water Compaction', 'Sand Veil']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,75,3840,70,480,60,Sand Castle Pokémon,110,1000000,1.3,85,Sirodethnaシロデスナ,Palossand,389,False,50.0,770,100,75,35,250,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
770,"['Innards Out', 'Unaware']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,60,3840,70,410,60,Sea Cucumber Pokémon,130,800000,0.3,55,Namakobushiナマコブシ,Pyukumuku,390,True,50.0,771,30,130,5,1.2,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
771,['Battle Armor'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,30720,0,534,3,Synthetic Pokémon,95,1250000,1.9,95,Type: Nullタイプ：ヌル,Type: Null,391,False,,772,95,95,59,120.5,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
772,['RKS System'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,30720,0,570,3,Synthetic Pokémon,95,1250000,2.3,95,Silvadyシルヴァディ,Silvally,391,False,,773,95,95,95,100.5,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
773,['Shields Down'],0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,100,6400,70,500,30 (Meteorite)255 (Core),Meteor Pokémon,60,1059860,0.3,60,Metenoメテノ,Minior,392,True,,774,100,60,120,40,7,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
774,['Comatose'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115,5120,70,480,45,Drowsing Pokémon,65,1250000,0.4,65,Nekkoaraネッコアラ,Komala,393,True,50.0,775,75,95,65,19.9,7,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
775,['Shell Armor'],0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,78,5120,70,485,70,Blast Turtle Pokémon,135,1000000,2,60,Bakugamesバクガメス,Turtonator,394,True,50.0,776,91,85,36,212,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
